time	value
2003-10-20	902.6
2003-10-21	906.9
2003-10-22	912.4
2003-10-23	912.5
2003-10-24	914.6
2003-10-25	914.1
2003-10-26	910.8
2003-10-27	917.6
2003-10-28	914.4
2003-10-29	899.7
2003-10-30	891.5
2003-10-31	886.6
2003-11-01	894
2003-11-02	904.2
2003-11-03	908.7
2003-11-04	926.3
2003-11-05	930.7
2003-11-06	930
2003-11-07	929.2
2003-11-08	921.9
2003-11-09	923.1
2003-11-10	923.7
2003-11-11	921
2003-11-12	918.4
2003-11-13	922.7
2003-11-14	918.8
2003-11-15	914.5
2003-11-16	911.8
2003-11-17	918.1
2003-11-18	920.2
2003-11-19	920.4
2003-11-20	916.4
2003-11-21	912.4
2003-11-22	909.6
2003-11-23	907.8
2003-11-24	907.5
2003-11-25	909.5
2003-11-26	903.7
2003-11-27	899.7
2003-11-28	908.3
2003-11-29	912.5
2003-11-30	907.9
2003-12-01	908.1
2003-12-02	914
2003-12-03	920.5
2003-12-04	922.7
2003-12-05	924.7
2003-12-06	920.9
2003-12-07	926.2
2003-12-08	923.5
2003-12-09	918.4
2003-12-10	912.5
2003-12-11	911.5
2003-12-12	918.3
2003-12-13	910.2
2003-12-14	904.1
2003-12-15	911.5
2003-12-16	921.8
2003-12-17	923.8
2003-12-18	920.9
2003-12-19	916.7
2003-12-20	912
2003-12-21	897.5
2003-12-22	911.1
2003-12-23	920.8
2003-12-24	925
2003-12-25	920.8
2003-12-26	911.8
2003-12-27	901.5
2003-12-28	894.9
2003-12-29	906.9
2003-12-30	913.1
2003-12-31	920
2004-01-01	912.1
2004-01-02	913.4
2004-01-03	917.9
2004-01-04	911.4
2004-01-05	916.2
2004-01-06	915.3
2004-01-07	915.7
2004-01-08	908.6
2004-01-09	901.6
2004-01-10	910.8
2004-01-11	904.4
2004-01-12	897.7
2004-01-13	889.2
2004-01-14	893.3
2004-01-15	899.9
2004-01-16	892.3
2004-01-17	896.1
2004-01-18	914.8
2004-01-19	908.8
2004-01-20	906.6
2004-01-21	915.1
2004-01-22	916.9
2004-01-23	915.9
2004-01-24	911
2004-01-25	910.2
2004-01-26	903.6
2004-01-27	898.6
2004-01-28	896
2004-01-29	897.5
2004-01-30	908.3
2004-01-31	904.2
2004-02-01	911.6
2004-02-02	917.7
2004-02-03	925.3
2004-02-04	925.4
2004-02-05	922.3
2004-02-06	916.1
2004-02-07	909
2004-02-08	905
2004-02-09	921.2
2004-02-10	923.6
2004-02-11	919.4
