date	sec	swe	alb
2008-11-15	0.00	0.00	0.88
2008-11-16	0.00	0.00	0.88
2008-11-17	0.00	0.00	0.88
2008-11-18	-1482.69	0.00	0.88
2008-11-19	-271.13	0.01	0.88
2008-11-20	1192.31	0.03	0.85
2008-11-21	-1364.67	0.05	0.87
2008-11-22	-3208.20	0.07	0.88
2008-11-23	-3349.90	0.08	0.88
2008-11-24	-2656.93	0.08	0.88
2008-11-25	-3445.19	0.08	0.88
2008-11-26	-2007.71	0.09	0.88
2008-11-27	-1076.84	0.09	0.87
2008-11-28	-2721.76	0.09	0.87
2008-11-29	-3025.26	0.09	0.87
2008-11-30	-2045.58	0.09	0.86
2008-12-01	-764.96	0.10	0.87
2008-12-02	-1513.83	0.10	0.87
2008-12-03	-2555.95	0.11	0.87
2008-12-04	-1208.40	0.11	0.88
2008-12-05	-686.40	0.12	0.88
2008-12-06	-906.13	0.13	0.88
2008-12-07	-1587.02	0.15	0.88
2008-12-08	-2059.70	0.15	0.87
2008-12-09	-3235.60	0.15	0.85
2008-12-10	-2597.76	0.16	0.87
2008-12-11	-2516.60	0.17	0.88
2008-12-12	-3156.35	0.17	0.88
2008-12-13	-2268.56	0.17	0.86
2008-12-14	-1174.69	0.17	0.85
2008-12-15	-442.69	0.17	0.84
2008-12-16	-2625.81	0.17	0.83
2008-12-17	-982.10	0.18	0.86
2008-12-18	-1971.49	0.18	0.86
2008-12-19	-2398.25	0.20	0.87
2008-12-20	-1532.54	0.21	0.88
2008-12-21	-1540.06	0.23	0.88
2008-12-22	152.45	0.23	0.88
2008-12-23	-1589.74	0.24	0.88
2008-12-24	-1088.51	0.26	0.88
2008-12-25	-4452.40	0.26	0.88
2008-12-26	-8210.60	0.26	0.87
2008-12-27	-7914.79	0.26	0.87
2008-12-28	-10344.30	0.26	0.85
2008-12-29	-11606.65	0.26	0.84
2008-12-30	-11793.58	0.26	0.83
2008-12-31	-11602.81	0.26	0.81
2009-01-01	-9824.31	0.27	0.82
2009-01-02	-8176.91	0.27	0.83
2009-01-03	-12930.45	0.27	0.85
2009-01-04	-7346.12	0.30	0.87
2009-01-05	-8105.02	0.30	0.87
2009-01-06	-12919.38	0.30	0.86
2009-01-07	-14136.18	0.30	0.86
2009-01-08	-15979.42	0.30	0.85
2009-01-09	-18557.45	0.30	0.84
2009-01-10	-16974.00	0.30	0.83
2009-01-11	-14409.83	0.30	0.80
2009-01-12	-12424.10	0.30	0.78
2009-01-13	-9883.37	0.30	0.76
2009-01-14	-7445.61	0.30	0.76
2009-01-15	-4286.63	0.30	0.75
2009-01-16	-5502.11	0.30	0.75
2009-01-17	-2507.22	0.30	0.78
2009-01-18	-1720.71	0.31	0.84
2009-01-19	-2487.47	0.32	0.86
2009-01-20	-2222.56	0.32	0.85
2009-01-21	-2985.58	0.33	0.86
2009-01-22	-6991.86	0.33	0.85
2009-01-23	-6209.09	0.33	0.87
2009-01-24	-4583.48	0.33	0.86
2009-01-25	-3575.26	0.34	0.86
2009-01-26	-4304.88	0.34	0.86
2009-01-27	-3970.10	0.34	0.85
2009-01-28	-6029.01	0.34	0.85
2009-01-29	-8952.70	0.34	0.84
2009-01-30	-10141.84	0.34	0.84
2009-01-31	-8695.61	0.34	0.85
2009-02-01	-9146.04	0.35	0.87
2009-02-02	-5849.67	0.35	0.86
2009-02-03	-3762.37	0.35	0.84
2009-02-04	-5341.83	0.35	0.82
2009-02-05	-3207.97	0.35	0.79
2009-02-06	-2128.14	0.35	0.77
2009-02-07	393.87	0.35	0.75
2009-02-08	-3102.20	0.35	0.76
2009-02-09	-5509.14	0.36	0.84
2009-02-10	-3386.76	0.38	0.86
2009-02-11	-6630.61	0.40	0.87
2009-02-12	-8405.32	0.40	0.88
2009-02-13	-9899.61	0.41	0.88
2009-02-14	-10338.59	0.41	0.88
2009-02-15	-11402.51	0.42	0.88
2009-02-16	-8153.81	0.44	0.88
2009-02-17	-8994.77	0.44	0.88
2009-02-18	-11464.43	0.45	0.88
2009-02-19	-12256.31	0.45	0.88
2009-02-20	-8013.76	0.46	0.88
2009-02-21	-6290.94	0.47	0.88
2009-02-22	-4188.76	0.49	0.88
2009-02-23	-4056.51	0.53	0.88
2009-02-24	-5604.05	0.53	0.88
2009-02-25	-5959.02	0.53	0.88
2009-02-26	-4113.96	0.57	0.88
2009-02-27	-2664.84	0.59	0.88
2009-02-28	1149.35	0.59	0.85
2009-03-01	3683.06	0.59	0.82
2009-03-02	7722.83	0.59	0.80
2009-03-03	6380.76	0.59	0.79
2009-03-04	6548.95	0.59	0.78
2009-03-05	14334.67	0.60	0.76
2009-03-06	16676.89	0.61	0.80
2009-03-07	10532.07	0.61	0.83
2009-03-08	6122.32	0.62	0.86
2009-03-09	-692.54	0.63	0.87
2009-03-10	-2504.30	0.65	0.88
2009-03-11	-3852.46	0.66	0.88
2009-03-12	-3795.51	0.68	0.88
2009-03-13	-1795.58	0.69	0.88
2009-03-14	-748.94	0.69	0.88
2009-03-15	362.27	0.71	0.88
2009-03-16	912.89	0.71	0.88
2009-03-17	-165.87	0.71	0.88
2009-03-18	-4182.61	0.71	0.88
2009-03-19	-6609.19	0.73	0.88
2009-03-20	-9540.60	0.73	0.88
2009-03-21	-11547.90	0.73	0.87
2009-03-22	-8016.15	0.73	0.87
2009-03-23	-3610.46	0.76	0.88
2009-03-24	-7910.60	0.79	0.88
2009-03-25	-9130.55	0.79	0.88
2009-03-26	-5694.29	0.80	0.88
2009-03-27	-2236.76	0.80	0.88
2009-03-28	-839.57	0.81	0.88
2009-03-29	-659.63	0.81	0.88
2009-03-30	-1355.95	0.82	0.88
2009-03-31	-5282.29	0.82	0.87
2009-04-01	-1607.98	0.82	0.84
2009-04-02	2214.66	0.82	0.81
2009-04-03	9349.80	0.82	0.79
2009-04-04	20043.41	0.82	0.77
2009-04-05	30462.73	0.82	0.75
2009-04-06	40846.95	0.82	0.73
2009-04-07	50027.08	0.81	0.71
2009-04-08	57052.53	0.79	0.70
2009-04-09	58750.73	0.75	0.68
2009-04-10	59253.07	0.70	0.67
2009-04-11	53216.68	0.63	0.66
2009-04-12	47193.73	0.58	0.65
2009-04-13	41434.60	0.53	0.64
2009-04-14	38107.48	0.48	0.63
2009-04-15	34165.98	0.43	0.62
2009-04-16	32057.55	0.37	0.62
2009-04-17	29028.54	0.33	0.61
2009-04-18	21391.81	0.27	0.61
2009-04-19	17526.86	0.22	0.60
2009-04-20	13525.18	0.16	0.60
2009-04-21	9016.30	0.11	0.59
2009-04-22	5095.72	0.06	0.59
2009-04-23	2044.43	0.03	0.58
2009-04-24	0.00	0.00	0.88
2009-04-25	0.00	0.00	0.88
2009-04-26	0.00	0.00	0.88
2009-04-27	0.00	0.00	0.88
2009-04-28	0.00	0.00	0.88
2009-04-29	0.00	0.00	0.88
2009-04-30	0.00	0.00	0.88
2009-05-01	0.00	0.00	0.88
2009-05-02	0.00	0.00	0.88
2009-05-03	0.00	0.00	0.88
2009-05-04	0.00	0.00	0.88
2009-05-05	0.00	0.00	0.88
2009-05-06	0.00	0.00	0.88
2009-05-07	0.00	0.00	0.88
2009-05-08	0.00	0.00	0.88
2009-05-09	0.00	0.00	0.88
2009-05-10	0.00	0.00	0.88
2009-05-11	0.00	0.00	0.88
2009-05-12	0.00	0.00	0.88
2009-05-13	0.00	0.00	0.88
2009-05-14	0.00	0.00	0.88
2009-05-15	0.00	0.00	0.88
2009-05-16	0.00	0.00	0.88
2009-05-17	0.00	0.00	0.88
2009-05-18	0.00	0.00	0.88
2009-05-19	0.00	0.00	0.88
2009-05-20	0.00	0.00	0.88
2009-05-21	0.00	0.00	0.88
2009-05-22	0.00	0.00	0.88
2009-05-23	0.00	0.00	0.88
2009-05-24	0.00	0.00	0.88
2009-05-25	0.00	0.00	0.88
2009-05-26	0.00	0.00	0.88
2009-05-27	0.00	0.00	0.88
2009-05-28	0.00	0.00	0.88
2009-05-29	0.00	0.00	0.88
2009-05-30	0.00	0.00	0.88
2009-05-31	0.00	0.00	0.88
2009-06-01	0.00	0.00	0.88
2009-06-02	0.00	0.00	0.88
2009-06-03	0.00	0.00	0.88
2009-06-04	0.00	0.00	0.88
2009-06-05	0.00	0.00	0.88
2009-06-06	0.00	0.00	0.88
2009-06-07	0.00	0.00	0.88
2009-06-08	0.00	0.00	0.88
2009-06-09	0.00	0.00	0.88
2009-06-10	0.00	0.00	0.88
2009-06-11	0.00	0.00	0.88
2009-06-12	0.00	0.00	0.88
2009-06-13	0.00	0.00	0.88
2009-06-14	0.00	0.00	0.88
2009-06-15	0.00	0.00	0.88
2009-06-16	0.00	0.00	0.88
2009-06-17	0.00	0.00	0.88
2009-06-18	0.00	0.00	0.88
2009-06-19	0.00	0.00	0.88
2009-06-20	0.00	0.00	0.88
2009-06-21	0.00	0.00	0.88
2009-06-22	0.00	0.00	0.88
2009-06-23	0.00	0.00	0.88
2009-06-24	0.00	0.00	0.88
2009-06-25	0.00	0.00	0.88
2009-06-26	0.00	0.00	0.88
2009-06-27	0.00	0.00	0.88
2009-06-28	0.00	0.00	0.88
2009-06-29	0.00	0.00	0.88
2009-06-30	0.00	0.00	0.88
2009-07-01	0.00	0.00	0.88
2009-07-02	0.00	0.00	0.88
2009-07-03	0.00	0.00	0.88
2009-07-04	0.00	0.00	0.88
2009-07-05	0.00	0.00	0.88
2009-07-06	0.00	0.00	0.88
2009-07-07	0.00	0.00	0.88
2009-07-08	0.00	0.00	0.88
2009-07-09	0.00	0.00	0.88
2009-07-10	0.00	0.00	0.88
2009-07-11	0.00	0.00	0.88
2009-07-12	0.00	0.00	0.88
2009-07-13	0.00	0.00	0.88
2009-07-14	0.00	0.00	0.88
2009-07-15	0.00	0.00	0.88
2009-07-16	0.00	0.00	0.88
2009-07-17	0.00	0.00	0.88
2009-07-18	0.00	0.00	0.88
2009-07-19	0.00	0.00	0.88
2009-07-20	0.00	0.00	0.88
2009-07-21	0.00	0.00	0.88
2009-07-22	0.00	0.00	0.88
2009-07-23	0.00	0.00	0.88
2009-07-24	0.00	0.00	0.88
2009-07-25	0.00	0.00	0.88
2009-07-26	0.00	0.00	0.88
2009-07-27	0.00	0.00	0.88
2009-07-28	0.00	0.00	0.88
2009-07-29	0.00	0.00	0.88
2009-07-30	0.00	0.00	0.88
2009-07-31	0.00	0.00	0.88
2009-08-01	0.00	0.00	0.88
2009-08-02	0.00	0.00	0.88
2009-08-03	0.00	0.00	0.88
2009-08-04	0.00	0.00	0.88
2009-08-05	0.00	0.00	0.88
2009-08-06	0.00	0.00	0.88
2009-08-07	0.00	0.00	0.88
2009-08-08	0.00	0.00	0.88
2009-08-09	0.00	0.00	0.88
2009-08-10	0.00	0.00	0.88
2009-08-11	0.00	0.00	0.88
2009-08-12	0.00	0.00	0.88
2009-08-13	0.00	0.00	0.88
2009-08-14	0.00	0.00	0.88
2009-08-15	0.00	0.00	0.88
2009-08-16	0.00	0.00	0.88
2009-08-17	0.00	0.00	0.88
2009-08-18	0.00	0.00	0.88
2009-08-19	0.00	0.00	0.88
2009-08-20	0.00	0.00	0.88
2009-08-21	0.00	0.00	0.88
2009-08-22	0.00	0.00	0.88
2009-08-23	0.00	0.00	0.88
2009-08-24	0.00	0.00	0.88
2009-08-25	0.00	0.00	0.88
2009-08-26	0.00	0.00	0.88
2009-08-27	0.00	0.00	0.88
2009-08-28	0.00	0.00	0.88
2009-08-29	0.00	0.00	0.88
2009-08-30	0.00	0.00	0.88
2009-08-31	0.00	0.00	0.88
2009-09-01	0.00	0.00	0.88
2009-09-02	0.00	0.00	0.88
2009-09-03	0.00	0.00	0.88
2009-09-04	0.00	0.00	0.88
2009-09-05	0.00	0.00	0.88
2009-09-06	0.00	0.00	0.88
2009-09-07	0.00	0.00	0.88
2009-09-08	0.00	0.00	0.88
2009-09-09	0.00	0.00	0.88
2009-09-10	0.00	0.00	0.88
2009-09-11	0.00	0.00	0.88
2009-09-12	0.00	0.00	0.88
2009-09-13	0.00	0.00	0.88
2009-09-14	0.00	0.00	0.88
2009-09-15	0.00	0.00	0.88
2009-09-16	0.00	0.00	0.88
2009-09-17	0.00	0.00	0.88
2009-09-18	0.00	0.00	0.88
2009-09-19	0.00	0.00	0.88
2009-09-20	0.00	0.00	0.88
2009-09-21	0.00	0.00	0.88
2009-09-22	0.00	0.00	0.88
2009-09-23	0.00	0.00	0.88
2009-09-24	0.00	0.00	0.88
2009-09-25	0.00	0.00	0.88
2009-09-26	0.00	0.00	0.88
2009-09-27	0.00	0.00	0.88
2009-09-28	0.00	0.00	0.88
2009-09-29	0.00	0.00	0.88
2009-09-30	0.00	0.00	0.88
2009-10-01	0.00	0.00	0.88
2009-10-02	0.00	0.00	0.88
2009-10-03	0.00	0.00	0.88
2009-10-04	0.00	0.00	0.88
2009-10-05	0.00	0.00	0.88
2009-10-06	0.00	0.00	0.88
2009-10-07	0.00	0.00	0.88
2009-10-08	0.00	0.00	0.88
2009-10-09	0.00	0.00	0.88
2009-10-10	0.00	0.00	0.88
2009-10-11	0.00	0.00	0.88
2009-10-12	0.00	0.00	0.88
2009-10-13	-634.92	0.02	0.88
2009-10-14	-1438.89	0.03	0.88
2009-10-15	-1690.16	0.05	0.88
2009-10-16	-978.51	0.08	0.88
2009-10-17	-929.46	0.10	0.88
2009-10-18	-761.36	0.11	0.88
2009-10-19	-2517.25	0.11	0.87
2009-10-20	-1853.45	0.11	0.85
2009-10-21	-2298.37	0.11	0.84
2009-10-22	3580.48	0.12	0.82
2009-10-23	7058.06	0.11	0.79
2009-10-24	5867.18	0.09	0.77
2009-10-25	3365.94	0.04	0.75
2009-10-26	0.00	0.00	0.88
2009-10-27	0.00	0.00	0.88
2009-10-28	0.00	0.00	0.88
2009-10-29	0.00	0.00	0.88
2009-10-30	0.00	0.00	0.88
2009-10-31	0.00	0.00	0.88
2009-11-01	0.00	0.00	0.88
2009-11-02	0.00	0.00	0.88
2009-11-03	-33.56	0.01	0.88
2009-11-04	81.59	0.02	0.88
2009-11-05	-124.42	0.02	0.85
2009-11-06	-677.18	0.02	0.82
2009-11-07	-1028.76	0.02	0.80
2009-11-08	-1.27	0.02	0.84
2009-11-09	957.98	0.03	0.85
2009-11-10	-57.62	0.02	0.84
2009-11-11	-7.17	0.03	0.85
2009-11-12	-22.01	0.03	0.85
2009-11-13	0.00	0.00	0.88
2009-11-14	0.00	0.00	0.88
2009-11-15	0.00	0.00	0.88
2009-11-16	0.00	0.00	0.88
2009-11-17	0.00	0.00	0.88
2009-11-18	0.00	0.00	0.88
2009-11-19	0.00	0.00	0.88
2009-11-20	0.00	0.00	0.88
2009-11-21	0.00	0.00	0.88
2009-11-22	0.00	0.00	0.88
2009-11-23	0.00	0.00	0.88
2009-11-24	0.00	0.00	0.88
2009-11-25	0.00	0.00	0.88
2009-11-26	0.00	0.00	0.88
2009-11-27	-330.75	0.00	0.88
2009-11-28	-216.53	0.00	0.88
2009-11-29	-592.74	0.00	0.85
2009-11-30	0.00	0.00	0.88
2009-12-01	-438.01	0.02	0.88
2009-12-02	-1102.19	0.02	0.87
2009-12-03	-1133.62	0.02	0.84
2009-12-04	-301.70	0.02	0.84
2009-12-05	-1649.31	0.02	0.84
2009-12-06	57.20	0.01	0.82
2009-12-07	279.72	0.00	0.79
2009-12-08	0.00	0.00	0.88
2009-12-09	-185.10	0.00	0.88
2009-12-10	-779.71	0.03	0.88
2009-12-11	-928.86	0.03	0.88
2009-12-12	-2063.60	0.04	0.88
2009-12-13	-3317.12	0.04	0.88
2009-12-14	-3399.47	0.04	0.88
2009-12-15	-3036.64	0.04	0.88
2009-12-16	-3943.14	0.05	0.88
2009-12-17	-4945.72	0.05	0.88
2009-12-18	-6394.74	0.05	0.88
2009-12-19	-7958.20	0.06	0.88
2009-12-20	-8230.24	0.06	0.88
2009-12-21	-4029.97	0.06	0.88
2009-12-22	-954.92	0.08	0.88
2009-12-23	-1638.66	0.08	0.88
2009-12-24	-551.63	0.09	0.88
2009-12-25	479.85	0.09	0.88
2009-12-26	-3846.65	0.09	0.87
2009-12-27	-5200.59	0.09	0.87
2009-12-28	-2069.58	0.09	0.87
2009-12-29	-4250.66	0.11	0.88
2009-12-30	4433.17	0.11	0.85
2009-12-31	6290.57	0.11	0.82
2010-01-01	2121.07	0.11	0.83
2010-01-02	-4517.75	0.12	0.85
2010-01-03	-4684.67	0.12	0.87
2010-01-04	-5438.24	0.13	0.87
2010-01-05	-7656.79	0.13	0.87
2010-01-06	-7148.56	0.13	0.87
2010-01-07	-9007.50	0.13	0.87
2010-01-08	-6687.78	0.15	0.88
2010-01-09	-6499.31	0.15	0.88
2010-01-10	-5805.40	0.16	0.88
2010-01-11	-6470.42	0.16	0.88
2010-01-12	-6808.54	0.16	0.88
2010-01-13	-6421.96	0.16	0.87
2010-01-14	-5750.56	0.16	0.87
2010-01-15	-5248.81	0.17	0.87
2010-01-16	-5388.00	0.17	0.88
2010-01-17	-3233.86	0.20	0.88
2010-01-18	-2511.52	0.21	0.88
2010-01-19	-2255.20	0.21	0.88
2010-01-20	-4647.15	0.21	0.87
2010-01-21	-5561.77	0.21	0.87
2010-01-22	-8962.45	0.21	0.87
2010-01-23	-10269.10	0.21	0.86
2010-01-24	-9462.00	0.21	0.84
2010-01-25	-9215.01	0.21	0.85
2010-01-26	-10698.81	0.21	0.85
2010-01-27	-12261.10	0.22	0.87
2010-01-28	-6372.75	0.24	0.88
2010-01-29	-5376.02	0.26	0.88
2010-01-30	-6363.55	0.26	0.88
2010-01-31	-8849.42	0.27	0.88
2010-02-01	-7826.30	0.27	0.88
2010-02-02	-7392.12	0.29	0.88
2010-02-03	-5545.72	0.30	0.88
2010-02-04	-4389.37	0.30	0.87
2010-02-05	-5210.84	0.30	0.85
2010-02-06	-3738.44	0.30	0.86
2010-02-07	-10329.60	0.30	0.84
2010-02-08	-12616.09	0.30	0.83
2010-02-09	-12500.26	0.30	0.82
2010-02-10	-11407.48	0.31	0.86
2010-02-11	-11506.95	0.32	0.87
2010-02-12	-10385.22	0.32	0.87
2010-02-13	-9933.85	0.32	0.87
2010-02-14	-9704.50	0.32	0.88
2010-02-15	-9737.79	0.32	0.88
2010-02-16	-11051.23	0.32	0.86
2010-02-17	-10428.84	0.32	0.85
2010-02-18	-2731.61	0.32	0.82
2010-02-19	-495.60	0.34	0.86
2010-02-20	-3733.36	0.33	0.85
2010-02-21	-5773.33	0.34	0.86
2010-02-22	-3764.70	0.34	0.87
2010-02-23	-346.74	0.35	0.87
2010-02-24	2808.10	0.35	0.84
2010-02-25	4202.15	0.35	0.81
2010-02-26	5607.15	0.35	0.83
2010-02-27	-484.65	0.35	0.82
2010-02-28	-1010.77	0.35	0.80
2010-03-01	-2540.37	0.35	0.81
2010-03-02	-4811.93	0.35	0.81
2010-03-03	-6025.90	0.35	0.80
2010-03-04	-7130.10	0.36	0.84
2010-03-05	-11568.99	0.37	0.87
2010-03-06	-12356.44	0.38	0.87
2010-03-07	-13229.11	0.38	0.88
2010-03-08	-12458.33	0.38	0.88
2010-03-09	-15066.61	0.38	0.86
2010-03-10	-14987.87	0.38	0.85
2010-03-11	-12618.34	0.38	0.84
2010-03-12	-7518.49	0.39	0.86
2010-03-13	-5069.89	0.39	0.87
2010-03-14	-3877.08	0.41	0.88
2010-03-15	-5963.37	0.44	0.88
2010-03-16	-5512.90	0.44	0.88
2010-03-17	-3419.77	0.44	0.87
2010-03-18	-3005.36	0.44	0.84
2010-03-19	3242.02	0.44	0.81
2010-03-20	18361.50	0.45	0.79
2010-03-21	33458.04	0.45	0.77
2010-03-22	28575.30	0.42	0.75
2010-03-23	27032.26	0.40	0.73
2010-03-24	27158.36	0.37	0.71
2010-03-25	25209.58	0.34	0.70
2010-03-26	24803.97	0.30	0.68
2010-03-27	18692.46	0.26	0.67
2010-03-28	16370.54	0.24	0.66
2010-03-29	16646.09	0.21	0.65
2010-03-30	12346.05	0.15	0.64
2010-03-31	7761.57	0.12	0.63
2010-04-01	5177.21	0.11	0.64
2010-04-02	4867.54	0.11	0.63
2010-04-03	6247.29	0.10	0.63
2010-04-04	5421.02	0.08	0.62
2010-04-05	3509.44	0.06	0.62
2010-04-06	2889.53	0.05	0.61
2010-04-07	2270.11	0.04	0.60
2010-04-08	0.00	0.00	0.88
2010-04-09	0.00	0.00	0.88
2010-04-10	-324.88	0.01	0.88
2010-04-11	-579.11	0.04	0.88
2010-04-12	239.54	0.05	0.88
2010-04-13	2978.30	0.05	0.85
2010-04-14	2401.72	0.05	0.87
2010-04-15	2246.75	0.05	0.87
2010-04-16	1362.51	0.05	0.86
2010-04-17	300.00	0.05	0.83
2010-04-18	2511.32	0.04	0.80
2010-04-19	1508.70	0.02	0.78
2010-04-20	0.00	0.00	0.88
2010-04-21	-899.14	0.00	0.88
2010-04-22	-1694.72	0.00	0.87
2010-04-23	-1915.75	0.00	0.84
2010-04-24	135.18	0.00	0.81
2010-04-25	0.00	0.00	0.88
2010-04-26	0.00	0.00	0.88
2010-04-27	0.00	0.00	0.88
2010-04-28	0.00	0.00	0.88
2010-04-29	0.00	0.00	0.88
2010-04-30	0.00	0.00	0.88
2010-05-01	0.00	0.00	0.88
2010-05-02	0.00	0.00	0.88
2010-05-03	0.00	0.00	0.88
2010-05-04	0.00	0.00	0.88
2010-05-05	0.00	0.00	0.88
2010-05-06	0.00	0.00	0.88
2010-05-07	0.00	0.00	0.88
2010-05-08	0.00	0.00	0.88
2010-05-09	0.00	0.00	0.88
2010-05-10	0.00	0.00	0.88
2010-05-11	0.00	0.00	0.88
2010-05-12	0.00	0.00	0.88
2010-05-13	0.00	0.00	0.88
2010-05-14	0.00	0.00	0.88
2010-05-15	0.00	0.00	0.88
2010-05-16	0.00	0.00	0.88
2010-05-17	0.00	0.00	0.88
2010-05-18	0.00	0.00	0.88
2010-05-19	0.00	0.00	0.88
2010-05-20	0.00	0.00	0.88
2010-05-21	0.00	0.00	0.88
2010-05-22	0.00	0.00	0.88
2010-05-23	0.00	0.00	0.88
2010-05-24	0.00	0.00	0.88
2010-05-25	0.00	0.00	0.88
2010-05-26	0.00	0.00	0.88
2010-05-27	0.00	0.00	0.88
2010-05-28	0.00	0.00	0.88
2010-05-29	0.00	0.00	0.88
2010-05-30	0.00	0.00	0.88
2010-05-31	0.00	0.00	0.88
2010-06-01	0.00	0.00	0.88
2010-06-02	0.00	0.00	0.88
2010-06-03	0.00	0.00	0.88
2010-06-04	0.00	0.00	0.88
2010-06-05	0.00	0.00	0.88
2010-06-06	0.00	0.00	0.88
2010-06-07	0.00	0.00	0.88
2010-06-08	0.00	0.00	0.88
2010-06-09	0.00	0.00	0.88
2010-06-10	0.00	0.00	0.88
2010-06-11	0.00	0.00	0.88
2010-06-12	0.00	0.00	0.88
2010-06-13	0.00	0.00	0.88
2010-06-14	0.00	0.00	0.88
2010-06-15	0.00	0.00	0.88
2010-06-16	0.00	0.00	0.88
2010-06-17	0.00	0.00	0.88
2010-06-18	0.00	0.00	0.88
2010-06-19	0.00	0.00	0.88
2010-06-20	0.00	0.00	0.88
2010-06-21	0.00	0.00	0.88
2010-06-22	0.00	0.00	0.88
2010-06-23	0.00	0.00	0.88
2010-06-24	0.00	0.00	0.88
2010-06-25	0.00	0.00	0.88
2010-06-26	0.00	0.00	0.88
2010-06-27	0.00	0.00	0.88
2010-06-28	0.00	0.00	0.88
2010-06-29	0.00	0.00	0.88
2010-06-30	0.00	0.00	0.88
2010-07-01	0.00	0.00	0.88
2010-07-02	0.00	0.00	0.88
2010-07-03	0.00	0.00	0.88
2010-07-04	0.00	0.00	0.88
2010-07-05	0.00	0.00	0.88
2010-07-06	0.00	0.00	0.88
2010-07-07	0.00	0.00	0.88
2010-07-08	0.00	0.00	0.88
2010-07-09	0.00	0.00	0.88
2010-07-10	0.00	0.00	0.88
2010-07-11	0.00	0.00	0.88
2010-07-12	0.00	0.00	0.88
2010-07-13	0.00	0.00	0.88
2010-07-14	0.00	0.00	0.88
2010-07-15	0.00	0.00	0.88
2010-07-16	0.00	0.00	0.88
2010-07-17	0.00	0.00	0.88
2010-07-18	0.00	0.00	0.88
2010-07-19	0.00	0.00	0.88
2010-07-20	0.00	0.00	0.88
2010-07-21	0.00	0.00	0.88
2010-07-22	0.00	0.00	0.88
2010-07-23	0.00	0.00	0.88
2010-07-24	0.00	0.00	0.88
2010-07-25	0.00	0.00	0.88
2010-07-26	0.00	0.00	0.88
2010-07-27	0.00	0.00	0.88
2010-07-28	0.00	0.00	0.88
2010-07-29	0.00	0.00	0.88
2010-07-30	0.00	0.00	0.88
2010-07-31	0.00	0.00	0.88
2010-08-01	0.00	0.00	0.88
2010-08-02	0.00	0.00	0.88
2010-08-03	0.00	0.00	0.88
2010-08-04	0.00	0.00	0.88
2010-08-05	0.00	0.00	0.88
2010-08-06	0.00	0.00	0.88
2010-08-07	0.00	0.00	0.88
2010-08-08	0.00	0.00	0.88
2010-08-09	0.00	0.00	0.88
2010-08-10	0.00	0.00	0.88
2010-08-11	0.00	0.00	0.88
2010-08-12	0.00	0.00	0.88
2010-08-13	0.00	0.00	0.88
2010-08-14	0.00	0.00	0.88
2010-08-15	0.00	0.00	0.88
2010-08-16	0.00	0.00	0.88
2010-08-17	0.00	0.00	0.88
2010-08-18	0.00	0.00	0.88
2010-08-19	0.00	0.00	0.88
2010-08-20	0.00	0.00	0.88
2010-08-21	0.00	0.00	0.88
2010-08-22	0.00	0.00	0.88
2010-08-23	0.00	0.00	0.88
2010-08-24	0.00	0.00	0.88
2010-08-25	0.00	0.00	0.88
2010-08-26	0.00	0.00	0.88
2010-08-27	0.00	0.00	0.88
2010-08-28	0.00	0.00	0.88
2010-08-29	0.00	0.00	0.88
2010-08-30	0.00	0.00	0.88
2010-08-31	0.00	0.00	0.88
2010-09-01	0.00	0.00	0.88
2010-09-02	0.00	0.00	0.88
2010-09-03	0.00	0.00	0.88
2010-09-04	0.00	0.00	0.88
2010-09-05	0.00	0.00	0.88
2010-09-06	0.00	0.00	0.88
2010-09-07	0.00	0.00	0.88
2010-09-08	0.00	0.00	0.88
2010-09-09	0.00	0.00	0.88
2010-09-10	0.00	0.00	0.88
2010-09-11	0.00	0.00	0.88
2010-09-12	0.00	0.00	0.88
2010-09-13	0.00	0.00	0.88
2010-09-14	0.00	0.00	0.88
2010-09-15	0.00	0.00	0.88
2010-09-16	0.00	0.00	0.88
2010-09-17	0.00	0.00	0.88
2010-09-18	0.00	0.00	0.88
2010-09-19	0.00	0.00	0.88
2010-09-20	0.00	0.00	0.88
2010-09-21	0.00	0.00	0.88
2010-09-22	0.00	0.00	0.88
2010-09-23	0.00	0.00	0.88
2010-09-24	0.00	0.00	0.88
2010-09-25	0.00	0.00	0.88
2010-09-26	0.00	0.00	0.88
2010-09-27	0.00	0.00	0.88
2010-09-28	0.00	0.00	0.88
2010-09-29	0.00	0.00	0.88
2010-09-30	0.00	0.00	0.88
2010-10-01	0.00	0.00	0.88
2010-10-02	0.00	0.00	0.88
2010-10-03	0.00	0.00	0.88
2010-10-04	0.00	0.00	0.88
2010-10-05	0.00	0.00	0.88
2010-10-06	0.00	0.00	0.88
2010-10-07	0.00	0.00	0.88
2010-10-08	0.00	0.00	0.88
2010-10-09	0.00	0.00	0.88
2010-10-10	0.00	0.00	0.88
2010-10-11	0.00	0.00	0.88
2010-10-12	0.00	0.00	0.88
2010-10-13	0.00	0.00	0.88
2010-10-14	-962.94	0.00	0.85
2010-10-15	0.00	0.00	0.88
2010-10-16	0.00	0.00	0.88
2010-10-17	-426.11	0.00	0.85
2010-10-18	-1611.78	0.00	0.82
2010-10-19	-355.53	0.01	0.85
2010-10-20	-133.26	0.02	0.87
2010-10-21	-1173.59	0.02	0.86
2010-10-22	-1530.77	0.02	0.84
2010-10-23	662.49	0.02	0.82
